0.01,0.3125,4.8438
0.02,0.3125,4.8438
0.03,0.3125,4.8438
0.04,0.3125,4.8438
0.05,0.3125,4.8438
0.06,0.3125,4.8438
0.07,0.3125,4.8438
0.08,0.3125,4.8438
0.09,0.3125,4.8438
0.1,0.3125,4.8438
0.11,0.3125,4.8438
0.12,0.3125,4.8438
0.13,0.3125,4.8438
0.14,0.3125,4.8438
0.15,0.3125,4.8438
0.16,0.3125,4.8438
0.17,0.3125,4.8438
0.18,0.3125,4.8438
0.19,0.3125,4.8438
0.2,0.3125,4.8438
0.21,0.3125,4.8438
0.22,0.3125,4.8438
0.23,0.3125,4.8438
0.24,0.3125,4.8438
0.25,0.3125,4.8438
0.26,0.3125,4.8438
0.27,0.3125,4.8438
0.28,0.3125,4.8438
0.29,0.3125,4.8438
0.3,0.3125,4.8438
0.31,0.3125,4.8438
0.32,0.3125,4.8438
0.33,0.3125,4.8438
0.34,0.3125,4.8438
0.35,0.3125,4.8438
0.36,0.3125,4.8438
0.37,0.3125,4.8438
0.38,0.3125,4.8438
0.39,0.3125,4.8438
0.4,0.3125,4.8438
0.41,0.3125,4.8438
0.42,0.3125,4.8438
0.43,0.3125,4.8438
0.44,0.3125,4.8438
0.45,0.3125,4.8438
0.46,0.3125,4.8438
0.47,0.3125,4.8438
0.48,0.3125,4.8438
0.49,0.3125,4.8438
0.5,0.3125,4.8438
0.51,0.3125,4.8438
0.52,0.3125,4.8438
0.53,0.3125,4.8438
0.54,0.3125,4.8438
0.55,0.3125,4.8438
0.56,0.3125,4.8438
0.57,0.3125,4.8438
0.58,0.3125,4.8438
0.59,0.3125,4.8438
0.6,0.3125,4.8438
0.61,0.3125,4.8438
0.62,0.3125,4.8438
0.63,0.3125,4.8438
0.64,0.3125,4.8438
0.65,0.3125,4.8438
0.66,0.3125,4.8438
0.67,0.3125,4.8438
0.68,0.3125,4.8438
0.69,0.3125,4.8438
0.7,0.3125,4.8438
0.71,0.3125,4.8438
0.72,0.3125,4.8438
0.73,0.3125,4.8438
0.74,0.3125,4.8438
0.75,0.3125,4.8438
0.76,0.3125,4.8438
0.77,0.3125,4.8438
0.78,0.3125,4.8438
0.79,0.3125,4.8438
0.8,0.3125,4.8438
0.81,0.3125,4.8438
0.82,0.3125,4.8438
0.83,0.3125,4.8438
0.84,0.3125,4.8438
