0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.02,3.2669,0,10,0,-0.8,1,-3.266021,0
0.048,3.390465,0,10,0,-0.8,1,-3.388707,0
0.063,3.45663,0,10,0,-0.8,1,-3.453993,0
0.08,3.5316,0,10,0,-0.8,1,-3.528084,0
0.096,3.60216,0,10,0,-0.8,1,-3.597765,0
0.113,3.67713,0,10,0,-0.8,1,-3.671857,0
0.13,3.7521,0,10,0,-0.8,1,-3.745948,0
0.147,3.82707,0,10,0,-0.8,1,-3.820039,0
0.162,3.89322,0,10,0,-0.8,1,-3.88531,0
0.18,3.9726,0,10,0,-0.8,1,-3.963811,0
0.196,4.043222,0,10,0,-0.8,1,-4.033555,-2
0.212,4.11382,0,10,0,-0.8,1,-4.114699,-2
0.231,4.19761,0,10,0,-0.8,1,-4.209036,-2
0.247,4.26817,0,10,0,-0.8,1,-4.290143,-2
0.265,4.34755,0,10,0,-0.8,1,-4.380069,-2
0.281,4.41811,0,10,0,-0.8,1,-4.461176,-2
0.298,4.49308,0,10,0,-0.8,1,-4.546693,-2
0.314,4.56364,0,10,0,-0.8,1,-4.6278,-2
0.332,4.64302,0,10,0,-0.8,1,-4.717727,-2
0.347,4.709163,0,10,0,-0.8,1,-4.794416,-2
0.363,4.779838,0,10,0,-0.8,1,-4.875638,-2
0.382,4.86362,0,10,0,-0.8,1,-4.969968,-2
0.398,4.93418,0,10,0,-0.8,1,-5.051075,-2
0.413,5.00033,0,10,0,-0.8,1,-5.127771,-2
0.432,5.08412,0,10,0,-0.8,1,-5.222108,-2
0.446,5.14586,0,10,0,-0.8,1,-5.294395,-2
0.463,5.22083,0,10,0,-0.8,1,-5.379912,-2
0.48,5.2958,0,10,0,-0.8,1,-5.465429,-2
0.496,5.366353,0,10,0,-0.8,1,-5.546528,-2
0.514,5.445847,0,10,0,-0.8,1,-5.636569,-2
0.53,5.5164,0,10,0,-0.8,1,-5.717669,-2
0.547,5.59137,0,10,0,-0.8,1,-5.803186,-2
0.564,5.66634,0,10,0,-0.8,1,-5.888704,-2
0.581,5.74131,0,10,0,-0.8,1,-5.97422,-2
0.597,5.81187,0,10,0,-0.8,1,-6.055327,-2
0.613,5.88243,0,10,0,-0.8,1,-6.136434,-2
0.63,5.9574,0,10,0,-0.8,1,-6.221951,-2
0.646,6.027953,0,10,0,-0.8,1,-6.303051,-2
0.662,6.098626,0,10,0,-0.8,1,-6.384271,-2
0.679,6.17359,0,10,0,-0.8,1,-6.469781,-2
0.696,6.24856,0,10,0,-0.8,1,-6.555298,-1
0.712,6.31912,0,10,0,-0.8,1,-6.631132,0
0.729,6.39409,0,10,0,-0.8,1,-6.705223,0
0.747,6.47347,0,10,0,-0.8,1,-6.783724,2
0.762,6.53962,0,10,0,-0.8,1,-6.839327,3
0.779,6.61459,0,10,0,-0.8,1,-6.898477,5
0.796,6.68956,0,10,0,-0.8,1,-6.947958,7
0.813,6.764556,0,10,0,-0.8,1,-6.987798,9
0.829,6.835191,0,10,0,-0.8,1,-7.01273,11
0.846,6.91016,0,10,0,-0.8,1,-7.032328,13
0.862,6.98072,0,10,0,-0.8,1,-7.037849,15
0.879,7.05569,0,10,0,-0.8,1,-7.037233,17
0.896,7.130661,0,10,0,-0.8,1,-7.026949,18
0.913,7.20563,0,10,0,-0.8,1,-7.011392,20
0.929,7.27619,0,10,0,-0.8,1,-6.981757,22
0.946,7.35116,0,10,0,-0.8,1,-6.945984,23
0.964,7.430577,0,10,0,-0.8,1,-6.910265,25
0.979,7.49679,0,10,0,-0.8,1,-6.850794,27
0.997,7.57617,0,10,0,-0.8,1,-6.794822,28
1.012,7.64232,0,10,0,-0.8,1,-6.720347,29
1.03,7.7217,0,10,0,-0.8,1,-6.654708,30
1.046,7.79226,0,10,0,-0.8,1,-6.574975,32
1.062,7.862821,0,10,0,-0.8,1,-6.484695,33
1.079,7.93779,0,10,0,-0.8,1,-6.394431,34
1.096,8.01276,0,10,0,-0.8,1,-6.298893,35
1.112,8.083335,0,10,0,-0.8,1,-6.193686,35
1.129,8.15839,0,10,0,-0.8,1,-6.09296,36
1.146,8.23336,0,10,0,-0.8,1,-5.987755,37
1.162,8.30392,0,10,0,-0.8,1,-5.872866,38
1.181,8.38771,0,10,0,-0.8,1,-5.765933,38
1.197,8.45827,0,10,0,-0.8,1,-5.64577,39
1.214,8.53324,0,10,0,-0.8,1,-5.525623,39
1.229,8.59939,0,10,0,-0.8,1,-5.396656,40
1.246,8.67436,0,10,0,-0.8,1,-5.271235,40
1.262,8.744919,0,10,0,-0.8,1,-5.141403,41
1.279,8.819983,0,10,0,-0.8,1,-5.010804,41
1.296,8.894959,0,10,0,-0.8,1,-4.880116,41
1.312,8.965521,0,10,0,-0.8,1,-4.745013,41
1.329,9.04049,0,10,0,-0.8,1,-4.614318,41
1.345,9.11105,0,10,0,-0.8,1,-4.479214,41
1.362,9.18602,0,10,0,-0.8,1,-4.34852,41
1.379,9.26099,0,10,0,-0.8,1,-4.217826,41
1.396,9.335959,0,10,0,-0.8,1,-4.087131,41
1.412,9.406519,0,10,0,-0.8,1,-3.952026,41
1.431,9.490415,0,10,0,-0.8,1,-3.830258,41
1.446,9.55656,0,10,0,-0.8,1,-3.690739,40
1.462,9.62712,0,10,0,-0.8,1,-3.560908,40
1.479,9.70209,0,10,0,-0.8,1,-3.435488,39
1.496,9.78169,0,10,0,-0.8,1,-3.31997,38
1.512,9.770462,0,10,0,-0.8,1,-3.11802,37
1.529,9.736027,0,10,0,-0.8,1,-2.898136,36
1.546,9.70168,0,10,0,-0.8,1,-2.683613,35
1.562,9.66936,0,10,0,-0.8,1,-2.475512,33
1.58,9.633,0,10,0,-0.8,1,-2.273918,32
1.596,9.600575,0,10,0,-0.8,1,-2.080653,30
1.612,9.56826,0,10,0,-0.8,1,-1.898045,29
1.631,9.529881,0,10,0,-0.8,1,-1.714645,27
1.646,9.499517,0,10,0,-0.8,1,-1.548931,25
1.663,9.46514,0,10,0,-0.8,1,-1.38887,24
1.679,9.43282,0,10,0,-0.8,1,-1.23614,22
1.696,9.398487,0,10,0,-0.8,1,-1.091064,21
1.712,9.366054,0,10,0,-0.8,1,-0.9531622,19
1.729,9.33172,0,10,0,-0.8,1,-0.8230286,18
1.746,9.297379,0,10,0,-0.8,1,-0.6981602,16
1.762,9.265045,0,10,0,-0.8,1,-0.5849667,15
1.779,9.230619,0,10,0,-0.8,1,-0.4749546,14
1.796,9.19628,0,10,0,-0.8,1,-0.3703022,13
1.812,9.163961,0,10,0,-0.8,1,-0.2729454,12
1.829,9.129526,0,10,0,-0.8,1,-0.177866,12
1.846,9.095181,0,10,0,-0.8,1,-0.08287621,11
1.862,9.06286,0,10,0,-0.8,1,0.004815102,10
1.879,9.028523,0,10,0,-0.8,1,0.08924961,9
1.896,8.994075,0,10,0,-0.8,1,0.1694012,8
1.912,8.961761,0,10,0,-0.8,1,0.2421455,8
1.93,8.9254,0,10,0,-0.8,1,0.3189363,7
1.947,8.890985,0,10,0,-0.8,1,0.3885069,6
1.963,8.85864,0,10,0,-0.8,1,0.4516144,6
1.979,8.82632,0,10,0,-0.8,1,0.5146961,5
1.996,8.791987,0,10,0,-0.8,1,0.5745163,4
2.012,8.759554,0,10,0,-0.8,1,0.6271648,4
2.029,8.72522,0,10,0,-0.8,1,0.6817141,3
2.046,8.690887,0,10,0,-0.8,1,0.7318668,2
2.062,8.658454,0,10,0,-0.8,1,0.774847,1
2.08,8.6221,0,10,0,-0.8,1,0.8164749,1
2.097,8.58776,0,10,0,-0.8,1,0.8560886,0
2.112,8.557445,0,10,0,-0.8,1,0.8872833,0
2.129,8.52302,0,10,0,-0.8,1,0.9225874,0
2.146,8.488681,0,10,0,-0.8,1,0.9578056,-1
2.163,8.454343,0,10,0,-0.8,1,0.9868698,-2
2.179,8.421926,0,10,0,-0.8,1,1.008739,-3
2.196,8.38758,0,10,0,-0.8,1,1.027266,-3
2.212,8.35526,0,10,0,-0.8,1,1.043765,-4
2.229,8.320924,0,10,0,-0.8,1,1.057886,-5
2.246,8.286475,0,10,0,-0.8,1,1.066847,-5
2.264,8.25012,0,10,0,-0.8,1,1.077714,-6
2.28,8.2178,0,10,0,-0.8,1,1.079272,-7
2.296,8.185418,0,10,0,-0.8,1,1.076498,-7
2.313,8.15104,0,10,0,-0.8,1,1.07572,-8
2.329,8.11872,0,10,0,-0.8,1,1.06761,-9
2.346,8.084387,0,10,0,-0.8,1,1.05624,-9
2.363,8.049932,0,10,0,-0.8,1,1.044991,-10
2.38,8.0156,0,10,0,-0.8,1,1.029226,-11
2.396,7.983281,0,10,0,-0.8,1,1.006175,-12
2.413,7.948914,0,10,0,-0.8,1,0.979897,-12
2.429,7.91652,0,10,0,-0.8,1,0.9516468,-13
2.447,7.88016,0,10,0,-0.8,1,0.9229679,-14
2.464,7.845825,0,10,0,-0.8,1,0.886991,-14
2.479,7.815426,0,10,0,-0.8,1,0.8470774,-14
2.496,7.78108,0,10,0,-0.8,1,0.811111,-14
2.513,7.74674,0,10,0,-0.8,1,0.7751384,-14
2.53,7.7124,0,10,0,-0.8,1,0.7391658,-14
2.546,7.679975,0,10,0,-0.8,1,0.7012782,-13
2.562,7.64766,0,10,0,-0.8,1,0.6685548,-13
2.579,7.61332,0,10,0,-0.8,1,0.637856,-13
2.595,7.58095,0,10,0,-0.8,1,0.6051874,-13
2.612,7.54656,0,10,0,-0.8,1,0.5745387,-13
2.63,7.5102,0,10,0,-0.8,1,0.5458598,-13
2.646,7.477818,0,10,0,-0.8,1,0.5132027,-13
2.662,7.44546,0,10,0,-0.8,1,0.4805212,-13
2.679,7.41112,0,10,0,-0.8,1,0.4498219,-13
2.696,7.376787,0,10,0,-0.8,1,0.419116,-13
2.712,7.344354,0,10,0,-0.8,1,0.3865099,-12
2.729,7.31002,0,10,0,-0.8,1,0.3601995,-11
2.746,7.27568,0,10,0,-0.8,1,0.3391681,-11
2.763,7.241314,0,10,0,-0.8,1,0.3181629,-9
2.779,7.20892,0,10,0,-0.8,1,0.3048544,-8
2.796,7.17458,0,10,0,-0.8,1,0.2987642,-7
2.812,7.142261,0,10,0,-0.8,1,0.295927,-5
2.829,7.107826,0,10,0,-0.8,1,0.3048735,-3
2.847,7.07146,0,10,0,-0.8,1,0.3254189,-2
2.862,7.04116,0,10,0,-0.8,1,0.3451729,-1
2.88,7.0048,0,10,0,-0.8,1,0.3762593,0
2.895,6.974394,0,10,0,-0.8,1,0.4075441,1
2.912,6.94006,0,10,0,-0.8,1,0.4471512,2
2.93,6.9037,0,10,0,-0.8,1,0.4940581,2
2.948,6.867256,0,10,0,-0.8,1,0.541049,2
2.965,6.832901,0,10,0,-0.8,1,0.5859509,2
2.982,6.79856,0,10,0,-0.8,1,0.6308384,1
2.999,6.762531,0,10,0,-0.8,1,0.6721406,1
3.015,6.794494,0,10,0,-0.8,1,0.6454506,0
3.031,6.82906,0,10,0,-0.8,1,0.611764,0
3.048,6.86578,0,10,0,-0.8,1,0.575922,-2
3.063,6.898183,0,10,0,-0.8,1,0.5329728,-3
3.081,6.936956,0,10,0,-0.8,1,0.4783788,-5
3.096,6.96936,0,10,0,-0.8,1,0.4204865,-7
3.113,7.00608,0,10,0,-0.8,1,0.3486104,-9
3.129,7.040639,0,10,0,-0.8,1,0.2683482,-11
3.146,7.077297,0,10,0,-0.8,1,0.1763191,-13
