0.01,2.2413,0,1,0,-1,10
0.02,2.2583,0,1,0,-1,10
0.03,2.2753,0,1,0,-1,10
0.04,2.2923,0,1,0,-1,10
0.05,2.3093,0,1,0,-1,10
0.06,2.3264,0,1,0,-1,10
0.07,2.3434,0,1,0,-1,10
0.08,2.3604,0,1,0,-1,10
0.09,2.3774,0,1,0,-1,10
0.1,2.3944,0,1,0,-1,10
0.11,2.4114,0,1,0,-1,10
0.12,2.4285,0,1,0,-1,10
0.13,2.4455,0,1,0,-1,10
0.14,2.4625,0,1,0,-1,10
0.15,2.4795,0,1,0,-1,10
0.16,2.4965,0,1,0,-1,10
0.17,2.5136,0,1,0,-1,10
0.18,2.5306,0,1,0,-1,10
0.19,2.5476,0,1,0,-1,10
0.2,2.5646,0,1,0,-1,10
0.21,2.5816,0,1,0,-1,10
0.22,2.5986,0,1,0,-1,10
0.23,2.6157,0,1,0,-1,10
0.24,2.6327,0,1,0,-1,10
0.25,2.6497,0,1,0,-1,10
0.26,2.6667,0,1,0,-1,10
0.27,2.6837,0,1,0,-1,10
0.28,2.7008,0,1,0,-1,10
0.29,2.7178,0,1,0,-1,10
0.3,2.7348,0,1,0,-1,10
0.31,2.7518,0,1,0,-1,10
0.32,2.7688,0,1,0,-1,10
0.33,2.7858,0,1,0,-1,10
0.34,2.8029,0,1,0,-1,10
0.35,2.8199,0,1,0,-1,10
0.36,2.8369,0,1,0,-1,10
0.37,2.8539,0,1,0,-1,10
0.38,2.8709,0,1,0,-1,10
0.39,2.8879,0,1,0,-1,10
0.4,2.905,0,1,0,-1,10
0.41,2.922,0,1,0,-1,10
0.42,2.939,0,1,0,-1,10
0.43,2.956,0,1,0,-1,10
0.44,2.973,0,1,0,-1,10
0.45,2.9901,0,1,0,-1,10
0.46,3.0071,0,1,0,-1,10
0.47,3.0241,0,1,0,-1,10
0.48,3.0411,0,1,0,-1,10
0.49,3.0581,0,1,0,-1,10
0.5,3.0751,0,1,0,-1,10
0.51,3.0922,0,1,0,-1,10
0.52,3.1092,0,1,0,-1,10
0.53,3.1262,0,1,0,-1,10
0.54,3.1432,0,1,0,-1,10
0.55,3.1602,0,1,0,-1,10
